DeviceId,TranDate,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16
1268,2/12/2015 13:17,0.157360406,0.18972332,0.237113402,0.176240209,0.170670038,0.168944099,0.105263158,0.333333333,0.16871832,0.163212435,0.003535032,0.048128342,0.21551942,0.428571429,0.15912031,0.111051501
1268,2/12/2015 13:54,0.157360406,0.18972332,0.237113402,0.176240209,0.170670038,0.168944099,0.105263158,0.333333333,0.16871832,0.163212435,0.003224545,0.048128342,0.214957733,0.285714286,0.15912031,0.110851724
1268,2/12/2015 15:08,0.157360406,0.18972332,0.257731959,0.176240209,0.170670038,0.168944099,0.105263158,0.333333333,0.170166546,0.165803109,0.003853768,0.058823529,0.214957733,0.428571429,0.161707633,0.110726981
1268,2/12/2015 17:35,0.157360406,0.18972332,0.257731959,0.176240209,0.170670038,0.168944099,0.118421053,0.333333333,0.170166546,0.165803109,0.003449638,0.069518717,0.214957733,0.285714286,0.15912031,0.110818585
1268,2/12/2015 21:38,0.157360406,0.18972332,0.257731959,0.176240209,0.170670038,0.168944099,0.118421053,0.333333333,0.170166546,0.165803109,0.003909569,0.069518717,0.215294745,0.428571429,0.15912031,0.111002417
1268,2/13/2015 3:58,0.154822335,0.18972332,0.216494845,0.176240209,0.170670038,0.168944099,0.131578947,0.333333333,0.170166546,0.165803109,0.003601962,0.069518717,0.215294745,0.285714286,0.15912031,0.110995539
1268,2/13/2015 12:43,0.159898477,0.158102767,0.195876289,0.171018277,0.183312263,0.166459627,0.092105263,0,0.174511224,0.178756477,0.00464319,0.069518717,0.215294745,0.571428571,0.172056921,0.11097678
1268,2/13/2015 22:46,0.159898477,0.158102767,0.195876289,0.171018277,0.183312263,0.166459627,0.092105263,0,0.174511224,0.178756477,0.005173467,0.069518717,0.215294745,0,0.172056921,0.111061193
1268,2/14/2015 10:12,0.159898477,0.158102767,0.195876289,0.171018277,0.183312263,0.163975155,0.105263158,0,0.17595945,0.178756477,0.005144292,0.069518717,0.21577218,0,0.172056921,0.111765258
1268,2/14/2015 10:15,0.159898477,0.158102767,0.195876289,0.171018277,0.183312263,0.163975155,0.105263158,0,0.17595945,0.178756477,0.00516919,0.069518717,0.216024939,0,0.172056921,0.111504829
1268,2/14/2015 12:14,0.159898477,0.158102767,0.195876289,0.171018277,0.183312263,0.163975155,0.105263158,0.666666667,0.17595945,0.178756477,0.004619891,0.069518717,0.216024939,0.571428571,0.172056921,0.111198442
1268,2/14/2015 23:41,0.159898477,0.158102767,0.195876289,0.171018277,0.183312263,0.163975155,0.105263158,0,0.17595945,0.178756477,0.004960109,0.069518717,0.215687927,0,0.172056921,0.1118034
